conflict_id,pair_id,content_class,content_label,style_class,style_label,content_official_index,style_official_index,path,pixel_std,clipped_fraction,rejection_reason,prebalance_valid
p4_monkey_shape__ship_texture_06,4,monkey,7,ship,8,1956,1247,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_06.png,0.23776721954345703,0.0,,True
p4_monkey_shape__ship_texture_07,4,monkey,7,ship,8,7835,3015,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_07.png,0.28670457005500793,0.0057663689367473125,,True
p4_monkey_shape__ship_texture_08,4,monkey,7,ship,8,1287,7818,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_08.png,0.24407777190208435,0.0010297087719663978,,True
p4_monkey_shape__ship_texture_09,4,monkey,7,ship,8,7270,4990,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_09.png,0.2712174952030182,0.0035275828558951616,,True
p4_monkey_shape__ship_texture_10,4,monkey,7,ship,8,1703,3905,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_10.png,0.19578590989112854,9.964923810912296e-05,,True
p4_monkey_shape__ship_texture_11,4,monkey,7,ship,8,4661,7446,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_11.png,0.22857165336608887,0.0036139455623924732,,True
p4_monkey_shape__ship_texture_12,4,monkey,7,ship,8,5848,194,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_12.png,0.2429858148097992,0.0052083334885537624,,True
p4_monkey_shape__ship_texture_13,4,monkey,7,ship,8,29,2340,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_13.png,0.1561300903558731,4.650297705666162e-05,,True
p4_monkey_shape__ship_texture_14,4,monkey,7,ship,8,1884,4662,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_14.png,0.19215114414691925,0.00013286565081216395,,True
p4_monkey_shape__ship_texture_15,4,monkey,7,ship,8,4791,7999,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_15.png,0.12883608043193817,0.003421290311962366,,True
p4_monkey_shape__ship_texture_16,4,monkey,7,ship,8,2501,3948,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_16.png,0.2564864754676819,0.0002325148816453293,,True
p4_monkey_shape__ship_texture_17,4,monkey,7,ship,8,4172,2342,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_17.png,0.18562248349189758,0.0,,True
p4_monkey_shape__ship_texture_18,4,monkey,7,ship,8,370,2745,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_18.png,0.2316935807466507,1.992984653043095e-05,,True
p4_monkey_shape__ship_texture_19,4,monkey,7,ship,8,3153,2844,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_19.png,0.17552541196346283,2.6573128707241267e-05,,True
p4_monkey_shape__ship_texture_20,4,monkey,7,ship,8,269,4552,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_20.png,0.2846915125846863,0.0012622236972674727,,True
p4_monkey_shape__ship_texture_21,4,monkey,7,ship,8,3446,4242,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_21.png,0.2543628513813019,0.00580622861161828,,True
p4_monkey_shape__ship_texture_22,4,monkey,7,ship,8,7081,5000,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_22.png,0.22421704232692719,1.992984653043095e-05,,True
p4_monkey_shape__ship_texture_23,4,monkey,7,ship,8,4308,2191,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_23.png,0.15265630185604095,5.9789541410282254e-05,,True
p4_monkey_shape__ship_texture_24,4,monkey,7,ship,8,6084,3412,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_24.png,0.1955828219652176,0.0,,True
p4_monkey_shape__ship_texture_25,4,monkey,7,ship,8,6190,667,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_25.png,0.20807547867298126,0.0017936861841008067,,True
p4_monkey_shape__ship_texture_26,4,monkey,7,ship,8,1711,5451,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_26.png,0.22038663923740387,0.0012622236972674727,,True
p4_monkey_shape__ship_texture_27,4,monkey,7,ship,8,2746,6434,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_27.png,0.19969335198402405,0.0005646789795719087,,True
p4_monkey_shape__ship_texture_28,4,monkey,7,ship,8,1473,5525,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_28.png,0.23161070048809052,0.004690157249569893,,True
p4_monkey_shape__ship_texture_29,4,monkey,7,ship,8,2668,3157,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_monkey_shape__ship_texture_29.png,0.2829858660697937,0.03494366630911827,,True
p4_ship_shape__monkey_texture_00,4,ship,8,monkey,7,151,7270,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_00.png,0.2802123427391052,0.004617081023752689,,True
p4_ship_shape__monkey_texture_01,4,ship,8,monkey,7,706,4172,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_01.png,0.2654987573623657,0.0034545068629086018,,True
p4_ship_shape__monkey_texture_02,4,ship,8,monkey,7,1783,6190,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_02.png,0.2110712230205536,0.00023915816564112902,,True
p4_ship_shape__monkey_texture_03,4,ship,8,monkey,7,716,3542,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_03.png,0.1548992395401001,7.307610212592408e-05,,True
p4_ship_shape__monkey_texture_04,4,ship,8,monkey,7,5451,1440,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_04.png,0.15099260210990906,0.00012622236681636423,,True
p4_ship_shape__monkey_texture_05,4,ship,8,monkey,7,2109,6726,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_05.png,0.18956580758094788,0.007799213286489248,,True
p4_ship_shape__monkey_texture_06,4,ship,8,monkey,7,1129,1956,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_06.png,0.2711154818534851,0.0002458014350850135,,True
p4_ship_shape__monkey_texture_07,4,ship,8,monkey,7,4311,2854,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_07.png,0.214616060256958,0.00013950893480796367,,True
p4_ship_shape__monkey_texture_08,4,ship,8,monkey,7,739,4704,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_08.png,0.24877041578292847,0.009187659248709679,,True
p4_ship_shape__monkey_texture_09,4,ship,8,monkey,7,3157,1771,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_09.png,0.20370805263519287,0.0,,True
p4_ship_shape__monkey_texture_10,4,ship,8,monkey,7,2191,2668,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_10.png,0.15260452032089233,1.3286564353620633e-05,,True
p4_ship_shape__monkey_texture_11,4,ship,8,monkey,7,6434,1473,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_11.png,0.2233014553785324,0.0025377338752150536,,True
p4_ship_shape__monkey_texture_12,4,ship,8,monkey,7,7476,6772,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_12.png,0.203299880027771,0.013465933501720428,,True
p4_ship_shape__monkey_texture_13,4,ship,8,monkey,7,4355,1703,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_13.png,0.20400243997573853,0.0016741071594879031,,True
p4_ship_shape__monkey_texture_14,4,ship,8,monkey,7,7138,2746,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_14.png,0.204309344291687,0.016123246401548386,,True
p4_ship_shape__monkey_texture_15,4,ship,8,monkey,7,4242,5436,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_15.png,0.2238856554031372,0.001933195162564516,,True
p4_ship_shape__monkey_texture_16,4,ship,8,monkey,7,4170,3288,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_16.png,0.20544371008872986,0.009712479077279568,,True
p4_ship_shape__monkey_texture_17,4,ship,8,monkey,7,5000,2501,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_17.png,0.24340075254440308,0.019331950694322586,,True
p4_ship_shape__monkey_texture_18,4,ship,8,monkey,7,2342,1220,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_18.png,0.19186854362487793,0.00039859695243649185,,True
p4_ship_shape__monkey_texture_19,4,ship,8,monkey,7,7818,4236,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_19.png,0.2454078197479248,0.002159066731110215,,True
p4_ship_shape__monkey_texture_20,4,ship,8,monkey,7,1247,3153,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_20.png,0.19837114214897156,0.0001926551922224462,,True
p4_ship_shape__monkey_texture_21,4,ship,8,monkey,7,5694,4308,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_21.png,0.23442119359970093,0.09753002971410751,,True
p4_ship_shape__monkey_texture_22,4,ship,8,monkey,7,667,1579,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_22.png,0.2240067571401596,0.011878188699483871,,True
p4_ship_shape__monkey_texture_23,4,ship,8,monkey,7,962,5719,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_23.png,0.23479317128658295,0.047818347811698914,,True
p4_ship_shape__monkey_texture_24,4,ship,8,monkey,7,7810,1048,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_24.png,0.16564129292964935,0.001973054837435484,,True
p4_ship_shape__monkey_texture_25,4,ship,8,monkey,7,4662,7081,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_25.png,0.2512171268463135,0.014575361274182796,,True
p4_ship_shape__monkey_texture_26,4,ship,8,monkey,7,2230,1032,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_26.png,0.23018334805965424,0.0018667622935026884,,True
p4_ship_shape__monkey_texture_27,4,ship,8,monkey,7,7999,370,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_27.png,0.15210022032260895,0.0,,True
p4_ship_shape__monkey_texture_28,4,ship,8,monkey,7,194,1884,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_28.png,0.22345103323459625,0.001959768356755376,,True
p4_ship_shape__monkey_texture_29,4,ship,8,monkey,7,4552,5848,/kaggle/working/beyond-iid/inductive-bias-representations/data/generated/cue_conflicts/p4_ship_shape__monkey_texture_29.png,0.19069987535476685,0.13184258341789246,,True
